A,-0.0,0.0,0.0,-0.06719260662794113,-0.01498502492904663,-0.009097141728148017,-0.12079133838415146,-0.09253835678100586,-0.007646739531651292,-0.15192370861768723,-0.16011565923690796,-0.008069329478189502,-0.18643369525671005,-0.18645811080932617,-0.003644354690209184,-0.1082109585404396,-0.15817171335220337,0.005519481327041831,-0.12859389930963516,-0.21507400274276733,-0.017680319540545497,-0.1060609295964241,-0.15476518869400024,-0.024032291539356265,-0.09279847890138626,-0.12845158576965332,-0.024217086427256618,-0.07413288205862045,-0.17274534702301025,0.0010671553412748835,-0.0932513102889061,-0.2285447120666504,-0.024704257540747676,-0.07302925735712051,-0.15013563632965088,-0.02340860343758777,-0.06437905877828598,-0.13042032718658447,-0.015068360187456165,-0.038263045251369476,-0.17753243446350098,-0.007841152653440986,-0.05424105376005173,-0.23168116807937622,-0.037028831012889896,-0.03997819870710373,-0.14919531345367432,-0.021276476376101527,-0.03173314779996872,-0.12609261274337769,-0.002489156604156051,0.0020992979407310486,-0.17858505249023438,-0.01735745421831325,-0.012694090604782104,-0.21662169694900513,-0.032075923450634036,-0.007136128842830658,-0.15978401899337769,-0.017179977663204227,-0.0009839460253715515,-0.1398000717163086,-0.0018580434167461135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,-0.0,0.0,0.0,-0.06832316517829895,-0.021957874298095703,-0.009627415797950789,-0.1212853491306305,-0.09633833169937134,-0.00932080764258103,-0.1531800925731659,-0.16173070669174194,-0.01103452779287295,-0.18671199679374695,-0.19338548183441162,-0.008204289711358115,-0.1103021502494812,-0.15712684392929077,0.008506963961480096,-0.12980027496814728,-0.21735596656799316,-0.014984792097749278,-0.1069360226392746,-0.16315346956253052,-0.023160994052233264,-0.09342329204082489,-0.13372480869293213,-0.023594176396073863,-0.07638843357563019,-0.1730847954750061,0.004811946768967346,-0.09461855888366699,-0.23402565717697144,-0.021345874293984934,-0.0734831839799881,-0.1611836552619934,-0.022186683490218684,-0.06269261240959167,-0.13204121589660645,-0.014114519580544993,-0.03981173038482666,-0.17991459369659424,-0.0033893731881846634,-0.055634185671806335,-0.23777180910110474,-0.031589437275471255,-0.041919201612472534,-0.15948045253753662,-0.017158493398966357,-0.03395956754684448,-0.12725555896759033,0.0019207024022023234,0.0008038058876991272,-0.18098503351211548,-0.012329414486231371,-0.014251194894313812,-0.22239845991134644,-0.02789531834358172,-0.010622605681419373,-0.1680721640586853,-0.01437070593172507,-0.006014153361320496,-0.1424931287765503,0.001483154716623858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,-0.0,0.0,0.0,-0.06581290811300278,-0.025156736373901367,-0.01085763872708867,-0.11755522340536118,-0.10283076763153076,-0.010248863893707494,-0.1495339795947075,-0.16637754440307617,-0.011422741982300977,-0.18349962681531906,-0.19423598051071167,-0.007400039873232345,-0.10656195133924484,-0.1645350456237793,0.011368842971364757,-0.12300466746091843,-0.21744424104690552,-0.010787572535832624,-0.101486437022686,-0.1601799726486206,-0.018006971861382226,-0.09095435589551926,-0.13656121492385864,-0.018137424077053765,-0.0736575797200203,-0.1798093318939209,0.008589769889454146,-0.0891927108168602,-0.2340673804283142,-0.01636519172336648,-0.06967731565237045,-0.16032886505126953,-0.01616077386881898,-0.06038136035203934,-0.13789868354797363,-0.007612257088680963,-0.03785594552755356,-0.18512356281280518,0.0008980053838740787,-0.0507451668381691,-0.23688220977783203,-0.027550502504368524,-0.038156233727931976,-0.15819460153579712,-0.013178531835933427,-0.030657418072223663,-0.13026314973831177,0.005954170775453349,0.0016745850443840027,-0.18572115898132324,-0.007538807402511338,-0.010645344853401184,-0.22270965576171875,-0.02269531116928647,-0.006898693740367889,-0.1686694622039795,-0.009006478647847871,-0.001794867217540741,-0.14572596549987793,0.00696243549589326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,-0.0,0.0,0.0,-0.06147108972072601,-0.020662546157836914,-0.00966214602831883,-0.11266422271728516,-0.09536474943161011,-0.008615196030774541,-0.14160007238388062,-0.15834450721740723,-0.009352098498681016,-0.17258155345916748,-0.18805915117263794,-0.005578709114530511,-0.10236659646034241,-0.1590489149093628,0.009686163347026877,-0.11970597505569458,-0.21153461933135986,-0.011287487391570039,-0.09749254584312439,-0.1575528383255005,-0.018150046747365423,-0.0862230658531189,-0.13444024324417114,-0.018620280828514524,-0.06997303664684296,-0.17436140775680542,0.006636613234690003,-0.084042027592659,-0.2262400984764099,-0.01727322889510674,-0.0644427090883255,-0.153880774974823,-0.01729466049019379,-0.05677823722362518,-0.13146668672561646,-0.009352691751161046,-0.034879982471466064,-0.17960196733474731,-0.0008135196289060787,-0.0466485470533371,-0.22905617952346802,-0.02761267898623032,-0.03481669723987579,-0.152288019657135,-0.01404335377756638,-0.028679773211479187,-0.12533175945281982,0.003779419185406141,0.0036741644144058228,-0.17964047193527222,-0.008867741842010446,-0.009288668632507324,-0.21655040979385376,-0.023678370099702306,-0.005952358245849609,-0.16248148679733276,-0.010609273147025533,-0.0015940219163894653,-0.13919848203659058,0.004670614097079806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,-0.0,0.0,0.0,-0.06575322151184082,-0.026690900325775146,-0.009585214010883192,-0.11413995921611786,-0.10087555646896362,-0.009799324139464716,-0.1447216123342514,-0.16293388605117798,-0.011809179722774843,-0.17670010030269623,-0.19331204891204834,-0.008891509077955106,-0.10245336592197418,-0.1557295322418213,0.007952044554542681,-0.11921824514865875,-0.21340972185134888,-0.01436218915085874,-0.0974094420671463,-0.1578606367111206,-0.021518653422106127,-0.086263507604599,-0.13235682249069214,-0.02171943539332233,-0.069841668009758,-0.17047017812728882,0.004263020888458868,-0.08509284257888794,-0.22878533601760864,-0.020869046613086084,-0.0659468024969101,-0.15617889165878296,-0.020730117499340395,-0.057704731822013855,-0.1310541033744812,-0.01238000968049846,-0.03463488817214966,-0.1765362024307251,-0.00388214939783893,-0.048153266310691833,-0.23079204559326172,-0.03085413964043937,-0.03621251881122589,-0.15481138229370117,-0.01603424751709781,-0.030397802591323853,-0.12637776136398315,0.0028837505490741933,0.0038696080446243286,-0.17734849452972412,-0.01282462307761989,-0.00934089720249176,-0.21652066707611084,-0.0268275683517345,-0.006005898118019104,-0.16403132677078247,-0.01279448268513761,-0.002009764313697815,-0.14027374982833862,0.0030083289132676327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,-0.0,0.0,0.0,-0.06492304801940918,-0.025243759155273438,-0.007916216773622864,-0.11403167247772217,-0.09816467761993408,-0.007218511344575518,-0.14335224032402039,-0.1606866717338562,-0.008793110994332665,-0.17418280243873596,-0.19276612997055054,-0.005562923883729809,-0.10261881351470947,-0.15625661611557007,0.008806601131624348,-0.12037262320518494,-0.21559607982635498,-0.014323543792301052,-0.09840285778045654,-0.15918469429016113,-0.021252897603147858,-0.08585333824157715,-0.1320739984512329,-0.020744417829149597,-0.06974400579929352,-0.17071384191513062,0.004265501594460375,-0.08520153164863586,-0.2294110655784607,-0.021792796475523346,-0.06587487459182739,-0.15519219636917114,-0.021701579017275208,-0.056782037019729614,-0.12993091344833374,-0.012938346748882168,-0.034378111362457275,-0.17650657892227173,-0.004641498474114769,-0.046973079442977905,-0.2316928505897522,-0.03284753396891915,-0.034973472356796265,-0.15368521213531494,-0.017880379257434242,-0.028752654790878296,-0.1251448392868042,0.0015756982260484165,0.004576101899147034,-0.17728263139724731,-0.014060435851746433,-0.007988348603248596,-0.21849465370178223,-0.02885254010342919,-0.004333019256591797,-0.1643468737602234,-0.01444143060379588,0.00024059414863586426,-0.14004170894622803,0.001959411625108487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,-0.0,0.0,0.0,-0.06560388207435608,-0.02689462900161743,-0.008369679118573004,-0.11426481604576111,-0.1007920503616333,-0.007719666252910429,-0.14369872212409973,-0.1627596616744995,-0.009358932751297289,-0.1748047173023224,-0.1949009895324707,-0.00603287622618609,-0.10329753160476685,-0.15857112407684326,0.01074194673162765,-0.12107303738594055,-0.21726107597351074,-0.012619048844157987,-0.09883683919906616,-0.16030776500701904,-0.020329677055656248,-0.08647459745407104,-0.1342456340789795,-0.02040492791968518,-0.07051193714141846,-0.1734747290611267,0.006272187900663084,-0.08633030951023102,-0.231431782245636,-0.019568801413356596,-0.06643316149711609,-0.15748149156570435,-0.0199681823356741,-0.05723167955875397,-0.13387924432754517,-0.011566056425749593,-0.034846290946006775,-0.17922472953796387,-0.0028156070253544385,-0.048054039478302,-0.23314017057418823,-0.030963190387069517,-0.03535693883895874,-0.15519869327545166,-0.016286908204733663,-0.028800517320632935,-0.127788245677948,0.002987826687217421,0.004321247339248657,-0.179865300655365,-0.01251097258466416,-0.008722975850105286,-0.2193516492843628,-0.027101852486907774,-0.004625946283340454,-0.16486001014709473,-0.012615512612342172,9.782612323760986e-05,-0.14119893312454224,0.0038531969552195733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,-0.0,0.0,0.0,-0.06191475689411163,-0.023516416549682617,-0.009112278232038307,-0.11019276082515717,-0.10042530298233032,-0.007683985633462953,-0.1392330676317215,-0.16329354047775269,-0.008049461291790294,-0.17059116065502167,-0.19118571281433105,-0.003425034694060969,-0.10078273713588715,-0.16025495529174805,0.010759917786657525,-0.1151081770658493,-0.2118247151374817,-0.010271441423952865,-0.09468363225460052,-0.155428946018219,-0.016513635636925983,-0.08632861077785492,-0.13419491052627563,-0.016430997522235202,-0.06862594187259674,-0.17523396015167236,0.007418225286841107,-0.08179466426372528,-0.2271803617477417,-0.016781001584291744,-0.06302641332149506,-0.15433478355407715,-0.015662043587923336,-0.05567967891693115,-0.1337500810623169,-0.006763036595344829,-0.03417348861694336,-0.18053042888641357,-0.0005023968984971816,-0.0445227175951004,-0.2301754355430603,-0.02777787228083639,-0.032472968101501465,-0.15300393104553223,-0.013285859720468807,-0.027202993631362915,-0.12744814157485962,0.005278655560999823,0.0033379048109054565,-0.18095964193344116,-0.009026237995982456,-0.006556794047355652,-0.21551328897476196,-0.02359445136940508,-0.0024251937866210938,-0.16169136762619019,-0.010274440282643127,0.00119800865650177,-0.1397944688796997,0.005040442804187251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,-0.0,0.0,0.0,-0.06360484659671783,-0.02557462453842163,-0.008094603621913166,-0.11072823405265808,-0.09993427991867065,-0.00658669132511136,-0.13897043466567993,-0.1620495319366455,-0.007107878995640249,-0.16878491640090942,-0.19136714935302734,-0.0029213898419868656,-0.09847432374954224,-0.15695297718048096,0.010842075145291119,-0.11510476469993591,-0.21121340990066528,-0.009868220852268905,-0.09462320804595947,-0.1564071774482727,-0.016356897035194606,-0.08346286416053772,-0.13356351852416992,-0.01627097880239603,-0.06676614284515381,-0.17119133472442627,0.007131963542150288,-0.0818527340888977,-0.22618144750595093,-0.016232790851546497,-0.06365901231765747,-0.1551951766014099,-0.015873974615288944,-0.054641008377075195,-0.13297230005264282,-0.0075580384186935134,-0.032788097858428955,-0.17614877223968506,-0.0009072591970209487,-0.04434838891029358,-0.22773289680480957,-0.027382100427104206,-0.03338651359081268,-0.15187615156173706,-0.013535135851753921,-0.026813939213752747,-0.1244802474975586,0.0047227535792160324,0.005096510052680969,-0.17641878128051758,-0.009432956071151466,-0.006188586354255676,-0.21433025598526,-0.02344382224376318,-0.003224104642868042,-0.16154521703720093,-0.009991107934666843,0.0007223039865493774,-0.13820040225982666,0.0054547321446705155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,-0.0,0.0,0.0,-0.0633416622877121,-0.024559319019317627,-0.009223700094366905,-0.11108757555484772,-0.09832239151000977,-0.00853021122827613,-0.13844279944896698,-0.16170859336853027,-0.00956049613967025,-0.16811634600162506,-0.19305837154388428,-0.005245547800655004,-0.10238943994045258,-0.15650314092636108,0.008942015875732068,-0.11775638163089752,-0.2139238715171814,-0.0134300520302304,-0.09624417126178741,-0.1566753387451172,-0.019968858513379928,-0.08623085916042328,-0.13394170999526978,-0.019797852787519332,-0.06944788992404938,-0.17074036598205566,0.005081020236616496,-0.08327655494213104,-0.22722399234771729,-0.02049690351202571,-0.0643526166677475,-0.1531849503517151,-0.020000199380660888,-0.05687355995178223,-0.13275736570358276,-0.011132539774621364,-0.03445392847061157,-0.1759515404701233,-0.0033006859601982796,-0.045268431305885315,-0.22874975204467773,-0.031241788122201797,-0.03373709321022034,-0.151644766330719,-0.01616810314669692,-0.028786063194274902,-0.1272946000099182,0.003113528887411121,0.0036605745553970337,-0.17650943994522095,-0.012347751821721431,-0.007095769047737122,-0.21479910612106323,-0.02687345311358058,-0.003280326724052429,-0.1611407995223999,-0.012551621127272483,0.00044383108615875244,-0.1395477056503296,0.003650175581356052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
